community,soil_well_location,plate_unique,plate_id,plate_well,rfu
,,plate_16,RFP_2_plate_1,D7,211.027
,,plate_16,RFP_2_plate_1,D8,294.449
,,plate_16,RFP_2_plate_1,D9,3.457
,,plate_16,RFP_2_plate_1,D10,4.361
,,plate_16,RFP_2_plate_1,D11,3.44
,,plate_16,RFP_2_plate_1,D12,3.548
,,plate_16,RFP_2_plate_1,E1,27.356
,,plate_16,RFP_2_plate_1,E2,17.093
,,plate_16,RFP_2_plate_1,E3,7.669
,,plate_16,RFP_2_plate_1,E4,308.737
,,plate_16,RFP_2_plate_1,E5,181.276
,,plate_16,RFP_2_plate_1,E6,197.305
,,plate_16,RFP_2_plate_1,E7,227.502
,,plate_16,RFP_2_plate_1,E8,320.595
,,plate_16,RFP_2_plate_1,E9,102.556
,,plate_16,RFP_2_plate_1,E10,4.07
,,plate_16,RFP_2_plate_1,E11,3.422
,,plate_16,RFP_2_plate_1,E12,3.505
,,plate_16,RFP_2_plate_1,F1,24.415
,,plate_16,RFP_2_plate_1,F2,18.136
,,plate_16,RFP_2_plate_1,F3,9.202
,,plate_16,RFP_2_plate_1,F4,321.683
,,plate_16,RFP_2_plate_1,F5,203.557
,,plate_16,RFP_2_plate_1,F6,200.083
,,plate_16,RFP_2_plate_1,F7,238.282
,,plate_16,RFP_2_plate_1,F8,331.93
,,plate_16,RFP_2_plate_1,F9,3.539
,,plate_16,RFP_2_plate_1,F10,3.266
,,plate_16,RFP_2_plate_1,F11,3.767
,,plate_16,RFP_2_plate_1,F12,3.756
,,plate_16,RFP_2_plate_1,G1,15.758
,,plate_16,RFP_2_plate_1,G2,14.159
,,plate_16,RFP_2_plate_1,G3,9.032
,,plate_16,RFP_2_plate_1,G4,295.049
,,plate_16,RFP_2_plate_1,G5,246.913
,,plate_16,RFP_2_plate_1,G6,249.367
,,plate_16,RFP_2_plate_1,G7,316.107
,,plate_16,RFP_2_plate_1,G8,95.669
,,plate_16,RFP_2_plate_1,G9,218.916
,,plate_16,RFP_2_plate_1,G10,3.853
,,plate_16,RFP_2_plate_1,G11,3.766
,,plate_16,RFP_2_plate_1,G12,3.879
,,plate_16,RFP_2_plate_1,H1,15.985
,,plate_16,RFP_2_plate_1,H2,27.826
,,plate_16,RFP_2_plate_1,H3,8.649
,,plate_16,RFP_2_plate_1,H4,416.824
,,plate_16,RFP_2_plate_1,H5,288.042
,,plate_16,RFP_2_plate_1,H6,29.994
,,plate_16,RFP_2_plate_1,H7,529.086
,,plate_16,RFP_2_plate_1,H8,126.848
,,plate_16,RFP_2_plate_1,H9,3.264
,,plate_16,RFP_2_plate_1,H10,3.68
,,plate_16,RFP_2_plate_1,H11,3.215
,,plate_16,RFP_2_plate_1,H12,3.643
C5,B6,plate_17,RFP_3_plate_1,A1,22.557
,,plate_17,RFP_3_plate_1,A2,30.934
,,plate_17,RFP_3_plate_1,A3,6.6
,,plate_17,RFP_3_plate_1,A4,395.251
,,plate_17,RFP_3_plate_1,A5,227.841
,,plate_17,RFP_3_plate_1,A6,311.026
,,plate_17,RFP_3_plate_1,A7,421.244
,,plate_17,RFP_3_plate_1,A8,2.447
,,plate_17,RFP_3_plate_1,A9,646.06
,,plate_17,RFP_3_plate_1,A10,3.034
,,plate_17,RFP_3_plate_1,A11,3.316
,,plate_17,RFP_3_plate_1,A12,3.927
,,plate_17,RFP_3_plate_1,B1,20.886
,,plate_17,RFP_3_plate_1,B2,24.685
,,plate_17,RFP_3_plate_1,B3,7.086
,,plate_17,RFP_3_plate_1,B4,256.348
,,plate_17,RFP_3_plate_1,B5,139.405
,,plate_17,RFP_3_plate_1,B6,158.354
,,plate_17,RFP_3_plate_1,B7,203.676
,,plate_17,RFP_3_plate_1,B8,355.053
,,plate_17,RFP_3_plate_1,B9,2.865
,,plate_17,RFP_3_plate_1,B10,3.48
,,plate_17,RFP_3_plate_1,B11,2.719
,,plate_17,RFP_3_plate_1,B12,2.724
,,plate_17,RFP_3_plate_1,C1,19.124
,,plate_17,RFP_3_plate_1,C2,28.731
,,plate_17,RFP_3_plate_1,C3,7.131
,,plate_17,RFP_3_plate_1,C4,203.692
,,plate_17,RFP_3_plate_1,C5,117.231
,,plate_17,RFP_3_plate_1,C6,130.151
,,plate_17,RFP_3_plate_1,C7,189.742
,,plate_17,RFP_3_plate_1,C8,302.097
,,plate_17,RFP_3_plate_1,C9,3.073
,,plate_17,RFP_3_plate_1,C10,3.046
,,plate_17,RFP_3_plate_1,C11,3.149
,,plate_17,RFP_3_plate_1,C12,2.705
,,plate_17,RFP_3_plate_1,D1,24.622
,,plate_17,RFP_3_plate_1,D2,32.329
,,plate_17,RFP_3_plate_1,D3,7.199
,,plate_17,RFP_3_plate_1,D4,244.405
,,plate_17,RFP_3_plate_1,D5,127.06
,,plate_17,RFP_3_plate_1,D6,137.061
,,plate_17,RFP_3_plate_1,D7,211.107
,,plate_17,RFP_3_plate_1,D8,167.335
,,plate_17,RFP_3_plate_1,D9,3.015
,,plate_17,RFP_3_plate_1,D10,2.852
,,plate_17,RFP_3_plate_1,D11,3.303
,,plate_17,RFP_3_plate_1,D12,3.145
,,plate_17,RFP_3_plate_1,E1,21.936
,,plate_17,RFP_3_plate_1,E2,32.115
,,plate_17,RFP_3_plate_1,E3,7.742
,,plate_17,RFP_3_plate_1,E4,229.804
,,plate_17,RFP_3_plate_1,E5,125.516
,,plate_17,RFP_3_plate_1,E6,152.182
,,plate_17,RFP_3_plate_1,E7,214.337
,,plate_17,RFP_3_plate_1,E8,4.08
,,plate_17,RFP_3_plate_1,E9,2.588
,,plate_17,RFP_3_plate_1,E10,2.82
,,plate_17,RFP_3_plate_1,E11,3.662
,,plate_17,RFP_3_plate_1,E12,2.733
,,plate_17,RFP_3_plate_1,F1,23.39
,,plate_17,RFP_3_plate_1,F2,40.005
,,plate_17,RFP_3_plate_1,F3,8.795
,,plate_17,RFP_3_plate_1,F4,253.97
,,plate_17,RFP_3_plate_1,F5,149.293
,,plate_17,RFP_3_plate_1,F6,191.548
,,plate_17,RFP_3_plate_1,F7,271.979
,,plate_17,RFP_3_plate_1,F8,322.512
,,plate_17,RFP_3_plate_1,F9,2.953
,,plate_17,RFP_3_plate_1,F10,3.154
,,plate_17,RFP_3_plate_1,F11,2.842
,,plate_17,RFP_3_plate_1,F12,3.182
,,plate_17,RFP_3_plate_1,G1,25.344
,,plate_17,RFP_3_plate_1,G2,36.253
,,plate_17,RFP_3_plate_1,G3,7.759
,,plate_17,RFP_3_plate_1,G4,316.172
,,plate_17,RFP_3_plate_1,G5,151.641
,,plate_17,RFP_3_plate_1,G6,175.909
,,plate_17,RFP_3_plate_1,G7,223.135
,,plate_17,RFP_3_plate_1,G8,310.538
,,plate_17,RFP_3_plate_1,G9,3.279
,,plate_17,RFP_3_plate_1,G10,3.327
,,plate_17,RFP_3_plate_1,G11,3.013
,,plate_17,RFP_3_plate_1,G12,3.537
,,plate_17,RFP_3_plate_1,H1,25.981
,,plate_17,RFP_3_plate_1,H2,36.41
,,plate_17,RFP_3_plate_1,H3,7.596
,,plate_17,RFP_3_plate_1,H4,351.852
,,plate_17,RFP_3_plate_1,H5,160.726
,,plate_17,RFP_3_plate_1,H6,194.66
,,plate_17,RFP_3_plate_1,H7,292.158
,,plate_17,RFP_3_plate_1,H8,187.75
,,plate_17,RFP_3_plate_1,H9,184.314
,,plate_17,RFP_3_plate_1,H10,3.075
,,plate_17,RFP_3_plate_1,H11,3.035
,,plate_17,RFP_3_plate_1,H12,2.803
C6,C4,plate_18,RFP_1_plate_1_shaking,A1,24.733
,,plate_18,RFP_1_plate_1_shaking,A2,19.719
,,plate_18,RFP_1_plate_1_shaking,A3,10.77
,,plate_18,RFP_1_plate_1_shaking,A4,10.151
,,plate_18,RFP_1_plate_1_shaking,A5,9.49
,,plate_18,RFP_1_plate_1_shaking,A6,9.067
,,plate_18,RFP_1_plate_1_shaking,A7,8.048
,,plate_18,RFP_1_plate_1_shaking,A8,7.845
,,plate_18,RFP_1_plate_1_shaking,A9,6.878
,,plate_18,RFP_1_plate_1_shaking,A10,3.366
,,plate_18,RFP_1_plate_1_shaking,A11,2.984
,,plate_18,RFP_1_plate_1_shaking,A12,3.422
,,plate_18,RFP_1_plate_1_shaking,B1,26.829
,,plate_18,RFP_1_plate_1_shaking,B2,19.941
,,plate_18,RFP_1_plate_1_shaking,B3,12.664
,,plate_18,RFP_1_plate_1_shaking,B4,9.6
,,plate_18,RFP_1_plate_1_shaking,B5,8.867
,,plate_18,RFP_1_plate_1_shaking,B6,8.003
,,plate_18,RFP_1_plate_1_shaking,B7,7.72
,,plate_18,RFP_1_plate_1_shaking,B8,7.739
,,plate_18,RFP_1_plate_1_shaking,B9,3.205
,,plate_18,RFP_1_plate_1_shaking,B10,3.54
,,plate_18,RFP_1_plate_1_shaking,B11,3.003
,,plate_18,RFP_1_plate_1_shaking,B12,3.632
,,plate_18,RFP_1_plate_1_shaking,C1,24.287
,,plate_18,RFP_1_plate_1_shaking,C2,14.982
,,plate_18,RFP_1_plate_1_shaking,C3,9.752
,,plate_18,RFP_1_plate_1_shaking,C4,9.189
,,plate_18,RFP_1_plate_1_shaking,C5,9.363
,,plate_18,RFP_1_plate_1_shaking,C6,8.581
,,plate_18,RFP_1_plate_1_shaking,C7,7.375
,,plate_18,RFP_1_plate_1_shaking,C8,7.264
,,plate_18,RFP_1_plate_1_shaking,C9,3.726
,,plate_18,RFP_1_plate_1_shaking,C10,3.633
,,plate_18,RFP_1_plate_1_shaking,C11,3.559
,,plate_18,RFP_1_plate_1_shaking,C12,3.562
,,plate_18,RFP_1_plate_1_shaking,D1,24.011
,,plate_18,RFP_1_plate_1_shaking,D2,20.362
,,plate_18,RFP_1_plate_1_shaking,D3,11.389
,,plate_18,RFP_1_plate_1_shaking,D4,10.457
,,plate_18,RFP_1_plate_1_shaking,D5,8.916
,,plate_18,RFP_1_plate_1_shaking,D6,7.653
,,plate_18,RFP_1_plate_1_shaking,D7,7.574
,,plate_18,RFP_1_plate_1_shaking,D8,7.333
,,plate_18,RFP_1_plate_1_shaking,D9,14.338
,,plate_18,RFP_1_plate_1_shaking,D10,3.555
,,plate_18,RFP_1_plate_1_shaking,D11,3.223
,,plate_18,RFP_1_plate_1_shaking,D12,3.914
,,plate_18,RFP_1_plate_1_shaking,E1,26.039
,,plate_18,RFP_1_plate_1_shaking,E2,16.335
,,plate_18,RFP_1_plate_1_shaking,E3,11.104
,,plate_18,RFP_1_plate_1_shaking,E4,9.36
,,plate_18,RFP_1_plate_1_shaking,E5,9.111
,,plate_18,RFP_1_plate_1_shaking,E6,7.68
,,plate_18,RFP_1_plate_1_shaking,E7,7.051
,,plate_18,RFP_1_plate_1_shaking,E8,7.715
,,plate_18,RFP_1_plate_1_shaking,E9,3.747
,,plate_18,RFP_1_plate_1_shaking,E10,3.533
,,plate_18,RFP_1_plate_1_shaking,E11,3.318
,,plate_18,RFP_1_plate_1_shaking,E12,3.917
,,plate_18,RFP_1_plate_1_shaking,F1,23.535
,,plate_18,RFP_1_plate_1_shaking,F2,20.398
,,plate_18,RFP_1_plate_1_shaking,F3,13.632
,,plate_18,RFP_1_plate_1_shaking,F4,8.629
,,plate_18,RFP_1_plate_1_shaking,F5,8.416
,,plate_18,RFP_1_plate_1_shaking,F6,7.946
,,plate_18,RFP_1_plate_1_shaking,F7,7.818
,,plate_18,RFP_1_plate_1_shaking,F8,6.936
,,plate_18,RFP_1_plate_1_shaking,F9,8.055
,,plate_18,RFP_1_plate_1_shaking,F10,3.509
,,plate_18,RFP_1_plate_1_shaking,F11,3.694
,,plate_18,RFP_1_plate_1_shaking,F12,3.917
,,plate_18,RFP_1_plate_1_shaking,G1,25.13
,,plate_18,RFP_1_plate_1_shaking,G2,27.111
,,plate_18,RFP_1_plate_1_shaking,G3,13.844
,,plate_18,RFP_1_plate_1_shaking,G4,8.836
,,plate_18,RFP_1_plate_1_shaking,G5,9.04
,,plate_18,RFP_1_plate_1_shaking,G6,8.277
,,plate_18,RFP_1_plate_1_shaking,G7,7.877
,,plate_18,RFP_1_plate_1_shaking,G8,7.001
,,plate_18,RFP_1_plate_1_shaking,G9,8.785
,,plate_18,RFP_1_plate_1_shaking,G10,4.09
,,plate_18,RFP_1_plate_1_shaking,G11,3.787
,,plate_18,RFP_1_plate_1_shaking,G12,4.125
,,plate_18,RFP_1_plate_1_shaking,H1,21.531
,,plate_18,RFP_1_plate_1_shaking,H2,27.274
,,plate_18,RFP_1_plate_1_shaking,H3,15.4
,,plate_18,RFP_1_plate_1_shaking,H4,8.121
,,plate_18,RFP_1_plate_1_shaking,H5,9.471
,,plate_18,RFP_1_plate_1_shaking,H6,8.089
,,plate_18,RFP_1_plate_1_shaking,H7,7.488
,,plate_18,RFP_1_plate_1_shaking,H8,7.605
,,plate_18,RFP_1_plate_1_shaking,H9,3.69
,,plate_18,RFP_1_plate_1_shaking,H10,3.537
,,plate_18,RFP_1_plate_1_shaking,H11,3.039
,,plate_18,RFP_1_plate_1_shaking,H12,4.05
C6,C5,plate_19,RFP_2_plate_1,A1,25.862
,,plate_19,RFP_2_plate_1,A2,23.545
,,plate_19,RFP_2_plate_1,A3,12.509
,,plate_19,RFP_2_plate_1,A4,10.248
,,plate_19,RFP_2_plate_1,A5,10.009
,,plate_19,RFP_2_plate_1,A6,8.78
,,plate_19,RFP_2_plate_1,A7,7.886
,,plate_19,RFP_2_plate_1,A8,7.775
,,plate_19,RFP_2_plate_1,A9,7.485
,,plate_19,RFP_2_plate_1,A10,3.418
,,plate_19,RFP_2_plate_1,A11,3.093
,,plate_19,RFP_2_plate_1,A12,3.421
,,plate_19,RFP_2_plate_1,B1,27.01
,,plate_19,RFP_2_plate_1,B2,25.37
,,plate_19,RFP_2_plate_1,B3,13.047
,,plate_19,RFP_2_plate_1,B4,8.8
,,plate_19,RFP_2_plate_1,B5,8.229
,,plate_19,RFP_2_plate_1,B6,8.915
,,plate_19,RFP_2_plate_1,B7,6.967
,,plate_19,RFP_2_plate_1,B8,7.835
,,plate_19,RFP_2_plate_1,B9,6.615
,,plate_19,RFP_2_plate_1,B10,3.927
,,plate_19,RFP_2_plate_1,B11,3.267
,,plate_19,RFP_2_plate_1,B12,3.288
,,plate_19,RFP_2_plate_1,C1,27.385
,,plate_19,RFP_2_plate_1,C2,21.663
,,plate_19,RFP_2_plate_1,C3,13.666
,,plate_19,RFP_2_plate_1,C4,8.948
,,plate_19,RFP_2_plate_1,C5,8.986
,,plate_19,RFP_2_plate_1,C6,8.043
,,plate_19,RFP_2_plate_1,C7,8.185
,,plate_19,RFP_2_plate_1,C8,7.339
,,plate_19,RFP_2_plate_1,C9,3.458
,,plate_19,RFP_2_plate_1,C10,3.488
,,plate_19,RFP_2_plate_1,C11,3.113
,,plate_19,RFP_2_plate_1,C12,4.046
,,plate_19,RFP_2_plate_1,D1,28.159
,,plate_19,RFP_2_plate_1,D2,17.375
,,plate_19,RFP_2_plate_1,D3,12.292
,,plate_19,RFP_2_plate_1,D4,9.484
,,plate_19,RFP_2_plate_1,D5,8.592
,,plate_19,RFP_2_plate_1,D6,8.505
,,plate_19,RFP_2_plate_1,D7,7.52
,,plate_19,RFP_2_plate_1,D8,3.682
,,plate_19,RFP_2_plate_1,D9,6.893
,,plate_19,RFP_2_plate_1,D10,2.924
,,plate_19,RFP_2_plate_1,D11,3.887
,,plate_19,RFP_2_plate_1,D12,3.925
,,plate_19,RFP_2_plate_1,E1,28.476
,,plate_19,RFP_2_plate_1,E2,27.041
,,plate_19,RFP_2_plate_1,E3,15.644
,,plate_19,RFP_2_plate_1,E4,8.419
,,plate_19,RFP_2_plate_1,E5,9.75
,,plate_19,RFP_2_plate_1,E6,8.491
,,plate_19,RFP_2_plate_1,E7,7.556
,,plate_19,RFP_2_plate_1,E8,7.048
,,plate_19,RFP_2_plate_1,E9,6.856
,,plate_19,RFP_2_plate_1,E10,4.021
,,plate_19,RFP_2_plate_1,E11,3.82
,,plate_19,RFP_2_plate_1,E12,3.999
,,plate_19,RFP_2_plate_1,F1,26.116
,,plate_19,RFP_2_plate_1,F2,18.135
,,plate_19,RFP_2_plate_1,F3,13.882
,,plate_19,RFP_2_plate_1,F4,9.177
,,plate_19,RFP_2_plate_1,F5,9.601
,,plate_19,RFP_2_plate_1,F6,8.78
,,plate_19,RFP_2_plate_1,F7,8.258
,,plate_19,RFP_2_plate_1,F8,3.674
,,plate_19,RFP_2_plate_1,F9,7.066
,,plate_19,RFP_2_plate_1,F10,3.425
,,plate_19,RFP_2_plate_1,F11,3.458
,,plate_19,RFP_2_plate_1,F12,3.617
,,plate_19,RFP_2_plate_1,G1,26.387
,,plate_19,RFP_2_plate_1,G2,21.293
,,plate_19,RFP_2_plate_1,G3,15.258
,,plate_19,RFP_2_plate_1,G4,8.535
,,plate_19,RFP_2_plate_1,G5,9.014
,,plate_19,RFP_2_plate_1,G6,7.984
,,plate_19,RFP_2_plate_1,G7,7.58
,,plate_19,RFP_2_plate_1,G8,6.944
,,plate_19,RFP_2_plate_1,G9,7.923
,,plate_19,RFP_2_plate_1,G10,3.046
,,plate_19,RFP_2_plate_1,G11,3.744
,,plate_19,RFP_2_plate_1,G12,3.828
,,plate_19,RFP_2_plate_1,H1,22.463
,,plate_19,RFP_2_plate_1,H2,28.89
,,plate_19,RFP_2_plate_1,H3,16.617
,,plate_19,RFP_2_plate_1,H4,10.201
,,plate_19,RFP_2_plate_1,H5,9.893
,,plate_19,RFP_2_plate_1,H6,8.976
,,plate_19,RFP_2_plate_1,H7,7.243
,,plate_19,RFP_2_plate_1,H8,7.419
,,plate_19,RFP_2_plate_1,H9,6.935
,,plate_19,RFP_2_plate_1,H10,3.783
,,plate_19,RFP_2_plate_1,H11,3.497
,,plate_19,RFP_2_plate_1,H12,3.503
C6,C6,plate_20,RFP_3_plate_1,A1,27.133
,,plate_20,RFP_3_plate_1,A2,22.694
,,plate_20,RFP_3_plate_1,A3,13.853
,,plate_20,RFP_3_plate_1,A4,11.334
,,plate_20,RFP_3_plate_1,A5,11.795
,,plate_20,RFP_3_plate_1,A6,11.348
,,plate_20,RFP_3_plate_1,A7,9.206
,,plate_20,RFP_3_plate_1,A8,9.321
,,plate_20,RFP_3_plate_1,A9,3.538
,,plate_20,RFP_3_plate_1,A10,3.349
,,plate_20,RFP_3_plate_1,A11,3.508
,,plate_20,RFP_3_plate_1,A12,3.65
,,plate_20,RFP_3_plate_1,B1,28.534
,,plate_20,RFP_3_plate_1,B2,26.824
,,plate_20,RFP_3_plate_1,B3,12.726
,,plate_20,RFP_3_plate_1,B4,9.259
,,plate_20,RFP_3_plate_1,B5,9.19
,,plate_20,RFP_3_plate_1,B6,9.324
,,plate_20,RFP_3_plate_1,B7,7.584
,,plate_20,RFP_3_plate_1,B8,8.669
,,plate_20,RFP_3_plate_1,B9,3.135
,,plate_20,RFP_3_plate_1,B10,3.346
,,plate_20,RFP_3_plate_1,B11,3.468
,,plate_20,RFP_3_plate_1,B12,4.377
,,plate_20,RFP_3_plate_1,C1,28.516
,,plate_20,RFP_3_plate_1,C2,16.921
,,plate_20,RFP_3_plate_1,C3,13.587
,,plate_20,RFP_3_plate_1,C4,9.998
,,plate_20,RFP_3_plate_1,C5,10.79
,,plate_20,RFP_3_plate_1,C6,9.445
,,plate_20,RFP_3_plate_1,C7,7.301
,,plate_20,RFP_3_plate_1,C8,8.814
,,plate_20,RFP_3_plate_1,C9,10.56
,,plate_20,RFP_3_plate_1,C10,4.037
,,plate_20,RFP_3_plate_1,C11,3.296
,,plate_20,RFP_3_plate_1,C12,3.844
,,plate_20,RFP_3_plate_1,D1,23.843
,,plate_20,RFP_3_plate_1,D2,18.37
,,plate_20,RFP_3_plate_1,D3,15.671
,,plate_20,RFP_3_plate_1,D4,11.172
,,plate_20,RFP_3_plate_1,D5,9.939
,,plate_20,RFP_3_plate_1,D6,9.395
,,plate_20,RFP_3_plate_1,D7,7.792
,,plate_20,RFP_3_plate_1,D8,8.225
,,plate_20,RFP_3_plate_1,D9,6.349
,,plate_20,RFP_3_plate_1,D10,3.323
,,plate_20,RFP_3_plate_1,D11,3.293
,,plate_20,RFP_3_plate_1,D12,3.264
,,plate_20,RFP_3_plate_1,E1,25.204
,,plate_20,RFP_3_plate_1,E2,18.226
,,plate_20,RFP_3_plate_1,E3,13.101
,,plate_20,RFP_3_plate_1,E4,10.805
,,plate_20,RFP_3_plate_1,E5,11.283
,,plate_20,RFP_3_plate_1,E6,9.362
,,plate_20,RFP_3_plate_1,E7,7.593
,,plate_20,RFP_3_plate_1,E8,9.026
,,plate_20,RFP_3_plate_1,E9,6.733
,,plate_20,RFP_3_plate_1,E10,3.538
,,plate_20,RFP_3_plate_1,E11,3.416
,,plate_20,RFP_3_plate_1,E12,3.714
,,plate_20,RFP_3_plate_1,F1,27.904
,,plate_20,RFP_3_plate_1,F2,21.595
,,plate_20,RFP_3_plate_1,F3,13.975
,,plate_20,RFP_3_plate_1,F4,10.559
,,plate_20,RFP_3_plate_1,F5,9.67
,,plate_20,RFP_3_plate_1,F6,9.575
,,plate_20,RFP_3_plate_1,F7,8.386
,,plate_20,RFP_3_plate_1,F8,8.152
,,plate_20,RFP_3_plate_1,F9,7.155
,,plate_20,RFP_3_plate_1,F10,3.443
,,plate_20,RFP_3_plate_1,F11,3.373
,,plate_20,RFP_3_plate_1,F12,3.368
,,plate_20,RFP_3_plate_1,G1,25.631
,,plate_20,RFP_3_plate_1,G2,26.66
,,plate_20,RFP_3_plate_1,G3,12.903
,,plate_20,RFP_3_plate_1,G4,10.612
,,plate_20,RFP_3_plate_1,G5,11.79
,,plate_20,RFP_3_plate_1,G6,9.722
,,plate_20,RFP_3_plate_1,G7,7.146
,,plate_20,RFP_3_plate_1,G8,8.473
,,plate_20,RFP_3_plate_1,G9,3.496
,,plate_20,RFP_3_plate_1,G10,3.547
,,plate_20,RFP_3_plate_1,G11,3.734
,,plate_20,RFP_3_plate_1,G12,3.796
,,plate_20,RFP_3_plate_1,H1,23.304
,,plate_20,RFP_3_plate_1,H2,21.802
,,plate_20,RFP_3_plate_1,H3,13.997
,,plate_20,RFP_3_plate_1,H4,11.93
,,plate_20,RFP_3_plate_1,H5,11.557
,,plate_20,RFP_3_plate_1,H6,9.421
,,plate_20,RFP_3_plate_1,H7,8.407
,,plate_20,RFP_3_plate_1,H8,9.284
,,plate_20,RFP_3_plate_1,H9,7.611
,,plate_20,RFP_3_plate_1,H10,3.455
,,plate_20,RFP_3_plate_1,H11,3.504
,,plate_20,RFP_3_plate_1,H12,3.38
rfp-Rs5,D4,plate_21,RFP_1_plate_1_shaking,A1,20.867
,,plate_21,RFP_1_plate_1_shaking,A2,672.539
,,plate_21,RFP_1_plate_1_shaking,A3,314.312
,,plate_21,RFP_1_plate_1_shaking,A4,347.849
,,plate_21,RFP_1_plate_1_shaking,A5,304.321
,,plate_21,RFP_1_plate_1_shaking,A6,350.483
,,plate_21,RFP_1_plate_1_shaking,A7,313.293
,,plate_21,RFP_1_plate_1_shaking,A8,241.119
,,plate_21,RFP_1_plate_1_shaking,A9,223.213
,,plate_21,RFP_1_plate_1_shaking,A10,3.379
,,plate_21,RFP_1_plate_1_shaking,A11,3.245
,,plate_21,RFP_1_plate_1_shaking,A12,3.781
,,plate_21,RFP_1_plate_1_shaking,B1,29.317
,,plate_21,RFP_1_plate_1_shaking,B2,624.609
,,plate_21,RFP_1_plate_1_shaking,B3,293.439
,,plate_21,RFP_1_plate_1_shaking,B4,322.887
,,plate_21,RFP_1_plate_1_shaking,B5,277.93
,,plate_21,RFP_1_plate_1_shaking,B6,336.362
,,plate_21,RFP_1_plate_1_shaking,B7,272.538
,,plate_21,RFP_1_plate_1_shaking,B8,212.721
,,plate_21,RFP_1_plate_1_shaking,B9,3.482
,,plate_21,RFP_1_plate_1_shaking,B10,3.641
,,plate_21,RFP_1_plate_1_shaking,B11,2.978
,,plate_21,RFP_1_plate_1_shaking,B12,3.529
,,plate_21,RFP_1_plate_1_shaking,C1,26.409
,,plate_21,RFP_1_plate_1_shaking,C2,494.517
,,plate_21,RFP_1_plate_1_shaking,C3,296.613
,,plate_21,RFP_1_plate_1_shaking,C4,320.721
,,plate_21,RFP_1_plate_1_shaking,C5,274.394
,,plate_21,RFP_1_plate_1_shaking,C6,338.535
,,plate_21,RFP_1_plate_1_shaking,C7,265.62
,,plate_21,RFP_1_plate_1_shaking,C8,222.565
,,plate_21,RFP_1_plate_1_shaking,C9,3.233
,,plate_21,RFP_1_plate_1_shaking,C10,3.269
,,plate_21,RFP_1_plate_1_shaking,C11,148.09
,,plate_21,RFP_1_plate_1_shaking,C12,3.966
,,plate_21,RFP_1_plate_1_shaking,D1,27.854
,,plate_21,RFP_1_plate_1_shaking,D2,538.056
,,plate_21,RFP_1_plate_1_shaking,D3,276.05
,,plate_21,RFP_1_plate_1_shaking,D4,310.166
,,plate_21,RFP_1_plate_1_shaking,D5,275.843
,,plate_21,RFP_1_plate_1_shaking,D6,323.853
,,plate_21,RFP_1_plate_1_shaking,D7,273.405
,,plate_21,RFP_1_plate_1_shaking,D8,183.796
,,plate_21,RFP_1_plate_1_shaking,D9,3.509
,,plate_21,RFP_1_plate_1_shaking,D10,3.168
,,plate_21,RFP_1_plate_1_shaking,D11,3.318
,,plate_21,RFP_1_plate_1_shaking,D12,4.147
,,plate_21,RFP_1_plate_1_shaking,E1,29.427
,,plate_21,RFP_1_plate_1_shaking,E2,476.937
,,plate_21,RFP_1_plate_1_shaking,E3,293.739
,,plate_21,RFP_1_plate_1_shaking,E4,313.482
,,plate_21,RFP_1_plate_1_shaking,E5,272.06
,,plate_21,RFP_1_plate_1_shaking,E6,292.936
,,plate_21,RFP_1_plate_1_shaking,E7,278.508
,,plate_21,RFP_1_plate_1_shaking,E8,200.851
,,plate_21,RFP_1_plate_1_shaking,E9,3.542
,,plate_21,RFP_1_plate_1_shaking,E10,3.617
,,plate_21,RFP_1_plate_1_shaking,E11,3.437
,,plate_21,RFP_1_plate_1_shaking,E12,3.351
,,plate_21,RFP_1_plate_1_shaking,F1,27.687
,,plate_21,RFP_1_plate_1_shaking,F2,508.968
,,plate_21,RFP_1_plate_1_shaking,F3,303.82
,,plate_21,RFP_1_plate_1_shaking,F4,311.075
,,plate_21,RFP_1_plate_1_shaking,F5,257.104
,,plate_21,RFP_1_plate_1_shaking,F6,319.631
,,plate_21,RFP_1_plate_1_shaking,F7,280.039
,,plate_21,RFP_1_plate_1_shaking,F8,250.9
,,plate_21,RFP_1_plate_1_shaking,F9,184.336
,,plate_21,RFP_1_plate_1_shaking,F10,3.542
,,plate_21,RFP_1_plate_1_shaking,F11,3.706
,,plate_21,RFP_1_plate_1_shaking,F12,3.473
,,plate_21,RFP_1_plate_1_shaking,G1,28.476
,,plate_21,RFP_1_plate_1_shaking,G2,395.083
,,plate_21,RFP_1_plate_1_shaking,G3,295.869
,,plate_21,RFP_1_plate_1_shaking,G4,319.03
,,plate_21,RFP_1_plate_1_shaking,G5,256.991
,,plate_21,RFP_1_plate_1_shaking,G6,309.489
,,plate_21,RFP_1_plate_1_shaking,G7,273.361
,,plate_21,RFP_1_plate_1_shaking,G8,241.352
,,plate_21,RFP_1_plate_1_shaking,G9,3.154
,,plate_21,RFP_1_plate_1_shaking,G10,3.686
,,plate_21,RFP_1_plate_1_shaking,G11,3.192
,,plate_21,RFP_1_plate_1_shaking,G12,3.389
,,plate_21,RFP_1_plate_1_shaking,H1,17.764
,,plate_21,RFP_1_plate_1_shaking,H2,637.711
,,plate_21,RFP_1_plate_1_shaking,H3,323.945
,,plate_21,RFP_1_plate_1_shaking,H4,263.29
,,plate_21,RFP_1_plate_1_shaking,H5,261.39
,,plate_21,RFP_1_plate_1_shaking,H6,307.093
